17.716717,165.898209,-101.841438,-18.41993,7.327212,-56.65136
17.759768,165.898849,-101.823631,-18.375658,7.202314,-56.602501
17.783527,165.904251,-101.79068,-18.32066,7.108072,-56.680538
17.792208,165.912949,-101.747559,-18.37805,7.086194,-56.633335
17.797132,165.922867,-101.716652,-18.391447,7.152188,-56.701641
17.811182,165.91713,-101.712883,-18.411488,7.269653,-56.730717
17.827732,165.918289,-101.715294,-18.379599,7.179177,-56.75256
17.859568,165.92218,-101.705482,-18.380514,7.104086,-56.706337
17.887596,165.905869,-101.665459,-18.344942,7.265745,-56.866535
17.902412,165.903503,-101.616463,-18.377281,7.274102,-56.945545
17.923536,165.903564,-101.621536,-18.355682,7.320375,-56.947086
17.936413,165.91098,-101.635551,-18.395195,7.245703,-56.88802
17.940722,165.925461,-101.630379,-18.378658,7.172064,-56.873653
17.956751,165.926193,-101.616837,-18.392653,7.147655,-56.882057
17.985111,165.908005,-101.596596,-18.355089,7.208453,-56.887886
17.981867,165.905136,-101.578011,-18.364298,7.257173,-56.939201
17.989397,165.893524,-101.552498,-18.389502,7.283232,-56.996822
18.035236,165.877945,-101.526535,-18.339392,7.326053,-56.993553
18.062454,165.890747,-101.517067,-18.303972,7.264893,-56.829952
18.093189,165.88533,-101.515755,-18.377493,7.217498,-56.820053
18.129541,165.88623,-101.477707,-18.299284,7.218272,-56.958855
18.130568,165.87056,-101.450241,-18.385223,7.299532,-56.934826
18.153688,165.884964,-101.440361,-18.401278,7.269402,-56.80106
18.209999,165.893478,-101.391853,-18.347908,7.124697,-56.789127
18.205923,165.89209,-101.368675,-18.328396,7.322823,-56.88361
18.212818,165.880875,-101.33889,-18.35564,7.369808,-56.975552
18.237377,165.872406,-101.310135,-18.300919,7.473495,-56.940708
18.260975,165.869156,-101.296524,-18.459925,7.413753,-56.873993
18.264221,165.858429,-101.265144,-18.504612,7.557114,-56.933479
18.284985,165.857483,-101.263023,-18.471222,7.668207,-56.886456
18.312613,165.859085,-101.230492,-18.480415,7.755276,-56.863361
18.321852,165.861832,-101.216904,-18.512234,7.744433,-56.812923
18.330288,165.859482,-101.174759,-18.540274,7.960624,-56.855736
18.384867,165.851639,-101.138596,-18.620218,7.902396,-56.699577
18.391787,165.858261,-101.127731,-18.583191,7.923433,-56.725044
18.393221,165.84761,-101.105591,-18.628424,8.028991,-56.763714
18.408985,165.850647,-101.08744,-18.577297,7.982769,-56.81274
18.423983,165.851517,-101.074791,-18.575041,8.010848,-56.728352
18.433002,165.856476,-101.078949,-18.579153,7.962132,-56.55777
18.43413,165.865051,-101.051056,-18.545223,8.009352,-56.614437
18.432903,165.866058,-101.040924,-18.549168,8.082269,-56.634117
18.432903,165.866058,-101.040924,-18.549189,8.082343,-56.634106
18.432903,165.866058,-101.040924,-18.549156,8.082309,-56.634117
18.444967,165.864166,-101.04216,-18.521521,8.071309,-56.592793
18.4501,165.871017,-101.034752,-18.473349,8.0267,-56.623425
18.445244,165.878296,-101.039101,-18.446135,8.001098,-56.625996
18.4676,165.878754,-101.01564,-18.396017,7.957959,-56.681942
18.464157,165.868073,-101.02034,-18.458475,8.014758,-56.652142
18.48074,165.879898,-100.999107,-18.358984,7.92334,-56.724712
18.494446,165.868881,-101.005684,-18.427446,7.962759,-56.631737
18.478733,165.866318,-100.983238,-18.431715,8.063304,-56.739254
18.492184,165.876785,-100.98584,-18.39913,8.030487,-56.727524
18.490908,165.869217,-100.987923,-18.440865,8.068685,-56.709328
18.501986,165.889832,-100.954674,-18.309357,8.021416,-56.823967
18.508347,165.905991,-100.940598,-18.237614,8.030056,-56.940212
18.526644,165.906143,-100.922516,-18.222166,7.962122,-56.871628
18.534227,165.913315,-100.889038,-18.234066,7.968547,-56.951134
18.546684,165.90741,-100.891434,-18.266827,7.98071,-56.868809
18.564905,165.905457,-100.886009,-18.256561,8.006183,-56.798817
18.582003,165.907684,-100.886391,-18.271177,8.006298,-56.807747
18.595268,165.913635,-100.871803,-18.300457,8.119104,-56.804871
18.603407,165.925735,-100.86409,-18.3223,8.057835,-56.794483
18.601353,165.929001,-100.860893,-18.334787,8.136934,-56.873512
18.607399,165.93248,-100.878754,-18.299047,8.083207,-56.824062
18.618979,165.935425,-100.884926,-18.242451,8.07278,-56.887943
18.632069,165.944229,-100.871422,-18.197182,8.016741,-56.95882
18.659723,165.943771,-100.87645,-18.167162,8.001561,-56.942257
18.673903,165.955109,-100.862228,-18.147882,7.928703,-56.951717
18.674797,165.95549,-100.880875,-18.128273,7.857619,-56.908115
18.693325,165.95459,-100.883957,-18.208776,7.870314,-56.918468
18.699469,165.957947,-100.880035,-18.307232,7.850946,-56.826775
18.714399,165.972977,-100.919403,-18.260633,7.814315,-56.79776
18.730474,165.974121,-100.864113,-18.242664,7.957546,-57.068317
18.802156,165.972321,-100.863861,-18.254292,7.971514,-56.831013
18.808336,165.991989,-100.860107,-18.258125,7.875272,-56.725765
18.844305,165.975159,-100.863029,-18.238657,7.815866,-56.846581
18.882694,165.976929,-100.853622,-18.31588,7.829741,-56.842228
18.931761,165.968826,-100.852821,-18.30859,7.772361,-56.788078
18.954844,165.968262,-100.846573,-18.366661,7.818451,-56.65543
18.977612,165.941864,-100.84053,-18.434769,7.900377,-56.533363
19.03879,165.931519,-100.83847,-18.510841,7.925613,-56.600075
19.06852,165.908585,-100.827133,-18.456734,7.912687,-56.560852
19.096071,165.899033,-100.813629,-18.510082,7.879664,-56.560898
19.107008,165.896576,-100.832458,-18.505035,7.893296,-56.624931
19.11755,165.873642,-100.806702,-18.491798,8.036525,-56.71072
19.149685,165.873306,-100.803841,-18.495522,7.925885,-56.750149
19.172705,165.870285,-100.811577,-18.453081,7.839769,-56.760155
19.252176,165.838837,-100.808456,-18.458651,7.809841,-56.837406
19.287115,165.833588,-100.841812,-18.532726,7.623859,-56.788895
19.345531,165.82196,-100.826088,-18.490799,7.666658,-56.724792
19.407108,165.824356,-100.827286,-18.499325,7.485175,-56.75753
19.444197,165.811874,-100.786697,-18.609331,7.518171,-56.788536
19.509411,165.81398,-100.835541,-18.685892,7.349038,-56.646942
19.531744,165.781921,-100.829803,-18.677965,7.505569,-56.63509
19.547056,165.767883,-100.831055,-18.741205,7.643562,-56.666775
19.579506,165.763397,-100.833191,-18.820316,7.705922,-56.675388
19.620356,165.752869,-100.841629,-18.711552,7.65305,-56.76083
19.654816,165.731155,-100.803719,-18.812023,7.721514,-56.793541
19.674891,165.735672,-100.805496,-18.87262,7.681105,-56.651005
19.717926,165.7229,-100.785492,-18.843475,7.835149,-56.658417
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
19.740467,165.730591,-100.75972,-18.824265,7.834122,-56.62101
21.862476,165.700485,-97.750076,-18.666874,8.501258,-57.335438
21.904621,165.684891,-97.615837,-18.583702,8.451623,-57.408371
21.936474,165.679184,-97.466316,-18.649788,8.515053,-57.309219
22.012915,165.651871,-97.302071,-18.704224,8.724152,-57.376873
22.057486,165.657608,-97.158722,-18.686548,8.730522,-57.417866
22.118742,165.69458,-97.0476,-18.693295,8.582599,-57.030907
22.146399,165.683929,-96.904198,-18.759233,8.792209,-57.07682
22.214064,165.713455,-96.691002,-18.679955,8.662073,-57.213814
22.253279,165.714859,-96.565544,-18.63871,8.630874,-57.10955
22.337917,165.683228,-96.333145,-18.679867,8.618635,-57.300365
22.379971,165.718216,-96.164108,-18.705347,8.47687,-57.110836
22.41691,165.709061,-96.054314,-18.69039,8.417725,-57.111496
22.474947,165.712723,-95.870468,-18.636141,8.340014,-57.129101
22.527409,165.707306,-95.689735,-18.605537,8.267622,-57.119331
22.644407,165.63562,-95.50489,-18.729115,8.41617,-56.911018
22.668293,165.640991,-95.277649,-18.742262,8.515182,-56.983574
22.683195,165.638596,-95.15979,-18.870121,8.671359,-56.74369
22.750771,165.776901,-94.901634,-17.948008,7.965444,-57.14901
22.860872,165.753479,-94.718811,-18.405273,8.044125,-56.673981
22.910795,165.754028,-94.437988,-18.313225,8.184622,-56.842709
22.96401,165.697556,-94.270454,-18.542223,8.169405,-56.630959
22.986042,165.707504,-94.010651,-18.506802,8.205824,-56.657635
23.016151,165.688705,-93.803864,-18.444721,8.192516,-56.62746
23.028309,165.689392,-93.520721,-18.307646,8.148695,-56.836174
23.08968,165.626022,-93.326012,-18.473146,8.020823,-56.625626
23.103647,165.668091,-93.03746,-18.011112,7.934895,-56.879356
23.175745,165.60495,-92.829498,-18.288021,8.083621,-56.548531
23.159954,165.669144,-92.548958,-17.969822,8.009108,-56.680782
23.251461,165.579269,-92.303398,-18.16221,8.177172,-56.430107
23.244497,165.598724,-92.004684,-17.927069,8.144992,-56.790897
23.260708,165.543182,-91.82325,-18.124111,8.133607,-56.439247
23.262497,165.567032,-91.556999,-17.830315,7.898011,-56.443722
23.347116,165.499741,-91.274742,-18.031023,8.184423,-56.443844
23.346697,165.476837,-90.991341,-17.896408,7.922688,-56.536118
23.381933,165.477676,-90.722855,-17.88669,8.064701,-56.505341
23.458755,165.438583,-90.449028,-17.846088,8.008492,-56.521088
23.475176,165.468704,-90.155922,-17.755369,7.760484,-56.54557
23.549835,165.405304,-89.863998,-17.880405,7.813547,-56.575386
23.751854,165.249588,-89.381752,-18.642721,8.737432,-56.373211
23.779715,165.281509,-89.051064,-18.68507,8.782039,-56.259033
23.828625,165.266983,-88.770264,-18.560936,8.771475,-56.370308
23.82793,165.292648,-88.408936,-18.43713,9.015145,-56.459789
23.86277,165.307907,-88.023186,-18.259275,9.100985,-56.469002
23.864454,165.309509,-87.705559,-18.213394,9.261432,-56.541409
23.848722,165.358551,-87.397301,-18.056015,9.285662,-56.607666
23.93047,165.372086,-87.156227,-18.026419,9.160023,-56.468349
23.976164,165.360947,-86.81115,-17.947765,9.080311,-56.484005
23.986645,165.352325,-86.409203,-18.036882,9.330891,-56.647533
24.014656,165.371445,-86.086479,-18.12837,9.393653,-56.608753
24.048611,165.395889,-85.820679,-18.120449,9.343005,-56.465179
24.068913,165.425797,-85.505142,-18.05942,9.370002,-56.542107
24.089062,165.456741,-85.133858,-17.968529,9.489974,-56.598621
24.087877,165.48111,-84.823921,-17.894951,9.464398,-56.655392
24.11228,165.5056,-84.523239,-17.834244,9.530128,-56.734016
24.149063,165.535904,-84.286316,-17.671066,9.394822,-56.609623
24.135859,165.552338,-83.970383,-17.732407,9.308962,-56.732296
24.187294,165.570709,-83.710152,-17.635105,9.260051,-56.721924
24.218012,165.57338,-83.391876,-17.583008,9.104807,-56.644566
24.233671,165.605804,-83.085197,-17.507023,8.984199,-56.752785
24.299356,165.613525,-82.834991,-17.459646,8.937448,-56.696209
24.335024,165.633652,-82.519325,-17.603714,8.909806,-56.607235
24.350143,165.655701,-82.164642,-17.482018,8.891349,-56.809742
24.394093,165.667038,-81.845581,-17.712044,8.973269,-56.708385
24.466129,165.740814,-81.552696,-17.890675,9.126433,-56.53965
24.497328,165.751556,-81.199074,-17.812611,9.234053,-56.575401
24.556538,165.804733,-80.896828,-17.943514,9.21185,-56.580776
24.637598,165.838745,-80.606316,-17.895142,9.472736,-56.472927
24.704262,165.867371,-80.266022,-17.94927,9.522054,-56.461742
24.744427,165.876358,-79.967712,-17.892878,9.313987,-56.49194
24.804659,165.893433,-79.71151,-18.038115,9.363133,-56.399498
24.888124,165.90686,-79.439331,-18.050596,9.246305,-56.465397
24.937803,165.918655,-79.156319,-17.899099,8.961215,-56.447998
24.98312,165.916229,-78.847153,-18.044205,9.044457,-56.310081
25.038837,165.945374,-78.636154,-17.966467,8.852677,-56.313351
25.110964,165.959488,-78.349152,-17.857027,8.875439,-56.309525
25.135475,165.985886,-78.081009,-17.990265,8.850562,-56.206116
25.219654,165.994095,-77.800316,-17.97271,8.804947,-56.316845
25.307709,166.041275,-77.58577,-18.012098,8.792067,-56.102394
25.404974,166.047226,-77.310646,-18.052696,8.924043,-56.02066
25.466049,166.083023,-76.96656,-18.160643,9.09504,-56.106827
25.560263,166.112381,-76.722046,-18.273159,9.065865,-55.928703
25.661558,166.139236,-76.454041,-18.32189,9.125318,-55.798637
25.727594,166.156815,-76.174942,-18.485439,9.266133,-55.742565
25.814577,166.155518,-75.891441,-18.648409,9.370558,-55.62521
25.917646,166.166397,-75.619987,-18.616224,9.527877,-55.508213
25.990068,166.165909,-75.383873,-18.650772,9.480165,-55.511322
26.082092,166.164185,-75.128761,-18.652775,9.616939,-55.452465
26.143122,166.180237,-74.914131,-18.742762,9.555146,-55.327343
26.224327,166.17308,-74.710938,-18.757395,9.555011,-55.292259
26.170746,166.258392,-74.557213,-18.801176,9.525098,-55.127636
26.361673,166.351563,-74.636459,-18.228834,8.845274,-55.301746
26.380672,166.226501,-74.156845,-18.85397,9.137422,-55.337273
26.47551,166.284866,-74.252472,-18.203411,8.33627,-55.155998
26.530052,166.230087,-73.977325,-18.043146,8.21488,-55.184517
26.588865,166.229599,-73.825165,-18.115038,8.24559,-55.12756
26.634222,166.182343,-73.516861,-18.156473,8.126241,-55.299683
26.725954,166.19516,-73.406052,-18.22464,8.215617,-55.186195
26.769983,166.138397,-73.10862,-18.491825,8.423465,-55.174461
26.833492,166.009918,-72.539734,-19.186607,9.136534,-55.126389
26.94805,166.104538,-72.629013,-18.610643,8.602253,-55.032841
26.994938,166.089523,-72.417656,-18.430017,8.445077,-55.104424
27.066275,166.079193,-72.174332,-18.578968,8.48857,-55.029678
27.178457,166.081146,-71.960831,-18.643471,8.560364,-55.060436
27.277256,166.082672,-71.759811,-18.677168,8.638078,-54.903725
27.365351,166.053268,-71.485168,-18.646704,8.676602,-55.001938
27.424097,166.048523,-71.22316,-18.661236,8.801517,-55.005272
27.471035,165.932465,-70.638313,-19.249557,9.26154,-54.997662
27.611233,166.025848,-70.863403,-18.680359,8.737842,-54.724461
27.684563,165.887192,-70.238533,-19.142368,9.244914,-55.046268
27.800131,165.994003,-70.383278,-18.69157,8.705462,-54.897217
27.866772,165.85968,-69.747795,-19.205194,9.279668,-55.094711
27.952084,165.961304,-69.886269,-18.781755,8.743412,-54.923431
28.026194,165.834412,-69.302246,-19.305357,9.308311,-55.009731
28.144968,165.948029,-69.48365,-18.651522,8.633621,-54.897251
28.263399,165.942505,-69.277573,-18.605709,8.566845,-54.952034
28.32793,165.914673,-69.01516,-18.621283,8.661374,-54.991047
28.442806,165.930252,-68.788483,-18.758865,8.736347,-54.915607
28.543919,165.943192,-68.552727,-18.857479,8.733946,-54.943542
28.618324,165.927094,-68.336739,-18.909307,8.724563,-54.906761
28.698462,165.902939,-68.062462,-18.787308,8.810843,-54.944473
28.813797,165.907272,-67.86525,-18.604145,8.797099,-55.018936
28.925058,165.879898,-67.626884,-18.627907,8.843271,-55.000504
28.976254,165.853882,-67.386101,-18.630827,8.757025,-54.98468
29.079563,165.87532,-67.171661,-18.833143,8.941181,-54.972126
29.166389,165.863419,-66.915642,-18.726753,8.808918,-54.946804
29.270437,165.789383,-66.478348,-19.093632,9.30266,-54.910671
29.36297,165.806061,-66.414085,-18.503046,8.784402,-54.955257
29.447954,165.688538,-65.824432,-19.112814,9.400662,-55.105904
29.581738,165.814285,-65.959984,-18.588408,8.731172,-54.819965
29.688284,165.805008,-65.703133,-18.592617,8.769785,-54.969761
29.784918,165.796829,-65.489105,-18.620882,8.844498,-54.874451
29.93778,165.79425,-65.24173,-18.557678,8.799489,-54.826508
30.036739,165.77594,-64.943672,-18.463121,8.771795,-54.879173
30.162415,165.755249,-64.700409,-18.426493,8.734346,-54.775204
30.26824,165.743576,-64.456261,-18.63026,8.799659,-54.764992
30.396791,165.741653,-64.230972,-18.654217,8.92266,-54.715355
30.543766,165.708496,-63.922047,-18.570599,8.813954,-54.84346
30.673849,165.702835,-63.700867,-18.582539,8.784772,-54.755947
30.824774,165.703934,-63.44503,-18.725103,9.011437,-54.709187
30.89645,165.587357,-62.908543,-19.179668,9.573728,-54.825554
31.049517,165.68718,-62.934326,-18.838516,8.95066,-54.685642
31.159575,165.565308,-62.385921,-19.509109,9.629991,-54.61861
31.247187,165.548843,-62.097073,-19.260319,9.54366,-54.763817
31.358719,165.534729,-61.814148,-19.168413,9.412943,-54.727978
31.522882,165.539764,-61.608421,-19.227097,9.469845,-54.744358
31.647461,165.493362,-61.308182,-19.310522,9.636618,-54.809818
31.800079,165.485931,-61.045818,-19.198589,9.547882,-54.671051
32.058544,165.376389,-60.707687,-19.137566,9.420113,-54.901371
32.060921,165.417023,-60.370247,-19.149097,9.465384,-54.90678
32.368301,165.314148,-60.086205,-19.213629,9.493748,-54.958744
32.401379,165.401123,-59.894897,-19.332962,9.683876,-54.927357
32.539639,165.362503,-59.610115,-19.252398,9.674635,-54.902096
32.846104,165.245285,-59.256237,-19.558933,9.811114,-54.919403
32.871689,165.323883,-59.05006,-19.553289,9.857901,-54.882946
33.162781,165.224915,-58.724731,-19.549772,9.790044,-55.063232
33.287518,165.188293,-58.403183,-19.7309,9.875748,-54.891941
33.446236,165.158005,-58.108669,-19.597687,9.858046,-55.041283
33.579403,165.149185,-57.874596,-19.581949,10.001533,-55.130562
33.557617,165.229584,-57.67247,-19.730598,10.104877,-54.884312
33.80698,165.310776,-57.750725,-18.988071,9.473592,-54.842812
33.953197,165.262955,-57.432903,-18.960407,9.413565,-54.975864
34.105354,165.157837,-56.81852,-19.665207,10.048112,-54.810707
34.238796,165.250092,-56.912064,-18.952223,9.490186,-54.916653
34.395378,165.093124,-56.216438,-19.58326,10.32358,-54.953728
34.562275,165.225143,-56.284641,-18.936758,9.657954,-54.801243
34.707188,165.243835,-55.992828,-18.97772,9.847046,-54.747265
34.821278,165.20874,-55.587585,-19.028156,10.040336,-54.905849
35.012012,165.250183,-55.349583,-19.053144,10.177029,-54.824318
35.144348,165.269775,-55.057789,-19.225576,10.360096,-54.613102
35.287197,165.287994,-54.827927,-19.236853,10.439685,-54.614204
35.411877,165.132767,-54.070259,-19.763815,11.010523,-54.798103
35.636574,165.074341,-53.871475,-19.899872,11.036078,-54.776085
35.747639,165.074371,-53.599888,-20.13019,10.933711,-54.749065
35.905792,165.096863,-53.392376,-19.947399,10.802485,-54.82016
36.011505,165.106506,-53.188629,-19.871977,10.639348,-54.965389
36.11628,165.125122,-52.98103,-19.877005,10.385409,-54.919971
36.197357,165.161926,-52.756298,-19.684742,10.291003,-55.064465
36.3414,165.176529,-52.551765,-19.749048,10.226423,-55.024879
36.423473,165.19519,-52.354504,-19.674906,10.004132,-55.117771
36.553146,165.213364,-52.139812,-19.602274,9.953316,-55.087471
36.654503,165.213196,-51.893173,-19.606798,10.089033,-55.251675
36.731537,165.246216,-51.64846,-19.646038,10.035176,-55.202682
36.840214,165.287338,-51.409004,-19.628435,10.061293,-55.267406
36.785526,165.390442,-51.266853,-19.537523,10.12732,-55.141331
36.889206,165.451126,-51.097584,-19.501528,10.173531,-55.12994
37.129696,165.376617,-50.76403,-19.594879,9.987438,-55.253922
37.215477,165.408249,-50.561428,-19.493826,10.015389,-55.333241
37.291527,165.428528,-50.382549,-19.505625,9.948393,-55.326241
37.403591,165.418289,-50.139214,-19.423716,9.714208,-55.487728
37.374134,165.513489,-50.027309,-19.460335,9.750101,-55.223454
37.560089,165.649933,-50.282185,-18.771334,9.057641,-55.136887
37.606644,165.492432,-49.53059,-19.544113,9.66999,-55.204418
37.606483,165.52153,-49.383595,-19.682756,9.601319,-55.195232
37.685032,165.546295,-49.236698,-19.563938,9.675744,-55.149792
37.756817,165.543396,-48.990593,-19.543673,9.686174,-55.25304
37.8419,165.551834,-48.811626,-19.540735,9.62712,-55.242474
37.923725,165.550629,-48.608601,-19.526226,9.403136,-55.250919
37.971668,165.567642,-48.38567,-19.58564,9.485542,-55.148693
38.029541,165.563675,-48.22646,-19.528898,9.343405,-55.061554
38.129681,165.542526,-47.977119,-19.618126,9.555616,-55.192909
38.18924,165.545792,-47.797047,-19.649891,9.500914,-55.112675
38.254036,165.518066,-47.565502,-19.562174,9.474619,-55.213989
38.337372,165.510101,-47.397415,-19.620058,9.267812,-55.117638
38.389442,165.492432,-47.25452,-19.582127,9.259904,-55.166107
38.478386,165.479691,-47.012104,-19.618277,9.342135,-55.060188
38.552647,165.461075,-46.84972,-19.615984,9.302447,-54.955139
38.591873,165.456314,-46.63435,-19.727348,9.34328,-55.040993
38.7621,165.386078,-46.259083,-19.610191,9.180641,-54.935562
38.816391,165.339279,-46.036549,-19.634361,9.200337,-54.935425
38.876472,165.312057,-45.843536,-19.683596,9.288077,-54.919979
38.948086,165.303116,-45.624958,-19.677656,9.378389,-54.876846
39.012753,165.293976,-45.461514,-19.824127,9.379776,-54.71843
39.080215,165.244904,-45.202515,-19.84708,9.383356,-54.700977
39.113285,165.21463,-44.999168,-19.884779,9.566596,-54.712994
39.185978,165.189835,-44.779675,-19.904276,9.537774,-54.611275
39.261307,165.161743,-44.632458,-19.805223,9.539023,-54.607788
39.301552,165.111771,-44.362076,-19.828102,9.458857,-54.542397
