573948	-0.051	-0.018	-0.006	1.000	-0.010	0.007	-0.000	0.787
575893	-0.037	-0.029	-0.009	1.000	-0.009	0.005	0.007	0.758
578140	-0.027	-0.045	-0.005	1.000	-0.015	0.002	0.008	0.726
580037	-0.045	-0.032	-0.003	1.000	-0.013	0.007	0.010	0.933
581927	-0.041	-0.036	-0.002	1.000	-0.016	0.004	0.009	0.851
588595	-0.039	-0.034	-0.010	1.000	-0.013	0.005	0.000	0.845
588595	-0.034	-0.037	-0.010	1.000	-0.014	0.004	0.000	0.633
588595	-0.054	-0.033	-0.004	1.000	-0.017	0.005	-0.002	0.750
589897	-0.058	-0.029	0.001	1.000	-0.017	0.006	-0.003	0.831
595612	-0.038	-0.021	-0.009	1.000	-0.012	0.001	0.008	0.648
595612	-0.043	-0.024	-0.006	1.000	-0.012	0.006	-0.007	0.789
597956	-0.072	-0.028	-0.000	1.000	-0.018	0.009	0.003	0.653
604330	-0.046	-0.024	-0.016	1.000	-0.010	0.007	-0.007	0.731
604330	-0.047	-0.023	-0.009	1.000	-0.011	0.006	-0.001	0.723
606078	-0.033	-0.028	-0.015	1.000	-0.010	0.008	-0.004	0.771
610034	-0.043	-0.017	-0.009	1.000	-0.007	0.009	0.002	0.850
610901	-0.050	-0.020	-0.004	1.000	-0.011	0.005	-0.007	0.785
613980	-0.046	-0.050	-0.004	1.000	-0.016	0.002	-0.009	0.761
616949	-0.049	-0.029	-0.005	1.000	-0.017	0.007	-0.006	0.731
620889	-0.044	-0.053	-0.007	1.000	-0.019	0.007	-0.005	0.712
624958	-0.044	-0.031	-0.009	1.000	-0.011	0.006	-0.010	0.714
628144	-0.044	-0.027	-0.015	1.000	-0.012	0.004	-0.016	0.723
630881	-0.045	-0.023	-0.008	1.000	-0.014	0.003	-0.017	0.767
634911	-0.038	-0.020	-0.007	1.000	-0.009	0.002	-0.023	0.663
638922	-0.049	-0.025	-0.005	1.000	-0.017	0.001	-0.017	0.715
645616	-0.034	-0.033	-0.003	1.000	-0.012	0.004	-0.016	0.790
649906	-0.035	-0.025	-0.007	1.000	-0.011	0.003	-0.012	0.909
655883	-0.016	-0.069	-0.002	1.000	-0.019	0.001	-0.006	0.798
659961	-0.013	-0.059	0.005	1.000	-0.020	0.002	-0.003	0.754
663989	-0.032	-0.030	-0.017	1.000	-0.011	0.005	-0.011	0.965
666918	-0.006	-0.061	-0.004	1.000	-0.018	0.008	-0.000	0.805
670884	-0.003	-0.059	0.002	1.000	-0.016	-0.002	-0.008	0.946
677670	-0.032	-0.034	-0.009	1.000	-0.013	0.005	-0.019	0.777
679885	-0.004	-0.060	0.006	1.000	-0.018	-0.002	-0.006	0.828
686945	-0.012	-0.058	-0.003	1.000	-0.019	-0.000	-0.006	0.798
695144	-0.014	-0.056	-0.004	1.000	-0.022	-0.004	-0.005	0.698
704227	-0.018	-0.059	0.002	1.000	-0.022	-0.002	-0.007	0.900
712911	-0.008	-0.069	-0.001	1.000	-0.024	0.001	-0.009	1.102
719886	-0.011	-0.079	0.002	1.000	-0.027	0.004	-0.009	1.193
725886	-0.007	-0.074	0.010	1.000	-0.025	0.001	-0.010	1.192
732886	-0.024	-0.065	-0.003	1.000	-0.020	0.004	-0.006	1.441
740033	-0.028	-0.065	-0.005	1.000	-0.021	0.002	-0.010	1.278
746141	0.009	-0.085	-0.006	1.000	-0.028	-0.001	0.002	1.173
751954	-0.002	-0.079	-0.011	1.000	-0.026	0.003	0.003	1.130
755898	0.004	-0.075	-0.008	1.000	-0.022	0.005	0.003	1.116
762960	0.004	-0.080	-0.004	1.000	-0.025	0.004	0.001	0.881
770924	-0.006	-0.080	0.006	1.000	-0.025	0.006	-0.002	0.689
777069	0.009	-0.048	-0.020	1.000	-0.014	0.004	-0.006	0.749
782974	-0.009	-0.081	-0.004	1.000	-0.027	0.003	-0.005	1.000
785883	-0.019	-0.078	-0.010	1.000	-0.027	0.006	-0.005	1.163
789886	-0.027	-0.065	-0.006	1.000	-0.021	0.011	-0.004	1.172
792983	-0.008	-0.069	-0.010	1.000	-0.025	0.000	-0.015	1.329
794895	-0.024	-0.075	0.003	1.000	-0.028	0.011	-0.001	1.403
797907	-0.019	-0.065	-0.009	1.000	-0.021	0.004	-0.006	1.310
800567	-0.033	-0.060	0.004	1.000	-0.023	0.008	-0.002	1.257
802941	-0.008	-0.090	0.009	1.000	-0.028	0.003	0.001	1.314
804906	-0.013	-0.094	0.008	1.000	-0.029	0.004	-0.001	1.131
806893	-0.028	-0.068	-0.006	1.000	-0.023	0.010	-0.003	1.204
808914	-0.012	-0.092	0.014	1.000	-0.033	0.005	-0.004	1.046
810902	-0.033	-0.079	0.002	1.000	-0.029	0.010	-0.004	1.213
812936	-0.024	-0.073	0.004	1.000	-0.028	0.010	-0.006	1.078
814969	-0.043	-0.076	-0.002	1.000	-0.028	0.014	-0.003	1.073
816902	-0.013	-0.092	0.000	1.000	-0.030	0.007	-0.003	1.413
817900	-0.021	-0.091	-0.001	1.000	-0.031	0.007	-0.000	1.062
824320	-0.008	-0.097	-0.005	1.000	-0.032	0.002	-0.009	0.929
824320	-0.012	-0.100	0.009	1.000	-0.031	0.002	-0.010	1.203
824889	-0.029	-0.079	0.006	1.000	-0.027	0.011	-0.000	0.963
826893	-0.036	-0.079	-0.007	1.000	-0.025	0.011	0.003	1.116
828900	-0.030	-0.082	-0.006	1.000	-0.026	0.011	-0.003	0.958
831886	0.009	-0.093	0.002	1.000	-0.031	0.002	-0.004	1.053
834954	-0.027	-0.079	-0.002	1.000	-0.024	0.009	-0.007	0.956
837926	-0.033	-0.087	0.002	1.000	-0.030	0.010	-0.001	1.163
840885	-0.027	-0.077	0.009	1.000	-0.031	0.012	-0.002	1.100
844888	-0.033	-0.088	-0.001	1.000	-0.033	0.010	-0.001	1.354
848598	-0.025	-0.097	-0.001	1.000	-0.028	0.007	0.001	1.316
859701	-0.027	-0.086	-0.002	1.000	-0.026	0.010	-0.001	1.352
859701	0.011	-0.087	-0.005	1.000	-0.030	0.001	0.007	1.173
860898	-0.013	-0.110	0.013	1.000	-0.036	0.001	-0.007	1.131
872394	0.018	-0.096	-0.007	1.000	-0.030	0.004	0.013	1.090
881902	0.011	-0.105	0.005	1.000	-0.030	0.006	0.007	1.005
891900	0.011	-0.103	0.011	1.000	-0.031	0.001	0.010	1.098
898883	-0.004	-0.118	0.008	1.000	-0.034	0.009	0.010	1.345
906907	-0.009	-0.123	0.013	1.000	-0.034	0.007	0.015	1.254
913954	0.005	-0.112	0.010	1.000	-0.034	0.011	0.009	1.229
919898	-0.014	-0.116	0.001	1.000	-0.033	0.007	0.005	1.247
925880	-0.013	-0.115	-0.004	1.000	-0.029	0.005	0.003	1.122
930887	-0.013	-0.104	-0.003	1.000	-0.028	0.015	-0.001	1.432
934974	-0.004	-0.095	0.001	1.000	-0.028	0.007	0.011	1.197
940985	-0.005	-0.110	-0.001	1.000	-0.029	0.009	0.009	1.064
947951	0.008	-0.119	0.005	1.000	-0.036	0.003	0.012	1.187
954891	-0.009	-0.092	-0.003	1.000	-0.027	0.009	0.002	1.120
964962	-0.015	-0.085	-0.001	1.000	-0.024	0.010	-0.005	1.089
973932	-0.017	-0.080	-0.008	1.000	-0.022	0.011	-0.005	1.288
989511	-0.011	-0.083	-0.001	1.000	-0.025	0.006	-0.007	1.060
992908	-0.001	-0.093	-0.008	1.000	-0.027	0.008	-0.007	1.140
1002961	-0.008	-0.067	0.001	1.000	-0.024	0.003	-0.005	1.177
1012943	-0.004	-0.088	-0.004	1.000	-0.019	0.005	-0.007	1.026
1022866	-0.013	-0.071	-0.009	1.000	-0.023	0.004	-0.011	1.127
1033094	-0.018	-0.095	0.002	1.000	-0.026	0.007	-0.005	1.080
1039082	-0.020	-0.070	-0.002	1.000	-0.021	0.004	-0.011	1.151
1043859	-0.022	-0.085	-0.003	1.000	-0.021	0.005	-0.012	1.269
1047855	-0.020	-0.069	-0.005	1.000	-0.023	0.008	-0.014	1.370
1051769	-0.021	-0.075	-0.013	1.000	-0.022	0.008	-0.012	1.338
1054866	-0.013	-0.099	-0.001	1.000	-0.027	0.002	-0.010	1.383
1057961	-0.011	-0.097	-0.000	1.000	-0.028	0.005	-0.010	1.438
1061856	-0.006	-0.096	0.007	1.000	-0.027	0.006	-0.007	1.101
1064934	-0.025	-0.090	0.006	1.000	-0.026	0.008	-0.005	1.298
1069871	-0.002	-0.103	-0.002	1.000	-0.025	0.004	-0.007	1.216
1072867	-0.034	-0.095	0.002	1.000	-0.024	0.010	-0.002	1.250
1076861	-0.027	-0.097	0.003	1.000	-0.024	0.009	-0.004	1.362
1080860	-0.015	-0.084	-0.001	1.000	-0.024	0.003	-0.006	1.255
1084861	-0.009	-0.092	-0.013	1.000	-0.021	0.004	-0.011	1.108
1088867	-0.015	-0.087	-0.011	1.000	-0.022	0.007	-0.006	1.112
1093865	-0.013	-0.090	-0.006	1.000	-0.024	0.008	-0.004	1.255
1097875	-0.019	-0.085	-0.000	1.000	-0.025	0.008	-0.000	1.377
1103871	-0.019	-0.089	0.002	1.000	-0.024	0.003	-0.011	1.354
1107885	-0.026	-0.088	-0.000	1.000	-0.022	0.003	-0.011	1.186
1112889	-0.025	-0.096	-0.006	1.000	-0.021	0.010	-0.004	1.073
1115862	-0.043	-0.091	-0.002	1.000	-0.027	0.009	-0.006	1.018
1120352	-0.040	-0.095	0.009	1.000	-0.025	0.010	-0.006	1.477
1123853	-0.028	-0.102	0.009	1.000	-0.025	0.011	-0.008	1.466
1127889	-0.031	-0.102	-0.001	1.000	-0.030	0.004	-0.007	1.259
1130870	-0.041	-0.076	-0.000	1.000	-0.019	0.010	-0.014	1.318
1135310	-0.044	-0.078	0.004	1.000	-0.018	0.012	-0.014	1.483
1136903	-0.046	-0.067	-0.009	1.000	-0.022	0.010	-0.016	1.366
1139853	-0.050	-0.074	-0.005	1.000	-0.020	0.009	-0.016	1.352
1143857	-0.061	-0.051	0.000	1.000	-0.019	0.012	-0.016	1.412
1145857	-0.041	-0.076	0.004	1.000	-0.021	0.006	-0.019	1.344
1147866	-0.074	-0.056	-0.012	1.000	-0.015	0.011	-0.021	1.519
1151750	-0.067	-0.058	-0.008	1.000	-0.019	0.013	-0.023	1.315
1152860	-0.060	-0.060	-0.005	1.000	-0.019	0.008	-0.024	1.240
1155024	-0.055	-0.051	-0.002	1.000	-0.016	0.012	-0.023	1.138
1156866	-0.059	-0.065	-0.004	1.000	-0.018	0.010	-0.026	1.196
1158857	-0.038	-0.078	-0.003	1.000	-0.023	0.005	-0.022	1.375
1161861	-0.041	-0.078	-0.011	1.000	-0.023	0.004	-0.021	1.579
1163857	-0.039	-0.071	-0.009	1.000	-0.020	0.008	-0.024	1.224
1164859	-0.043	-0.070	-0.008	1.000	-0.018	0.007	-0.026	1.189
1166878	-0.063	-0.058	-0.008	1.000	-0.017	0.009	-0.021	1.187
1168875	-0.059	-0.050	-0.012	1.000	-0.020	0.011	-0.021	1.263
1170894	-0.049	-0.065	-0.002	1.000	-0.017	0.004	-0.027	1.389
